author_id,name,institution_id,institution_name,year_start,year_end,orcid,closest_hospital,hospital_lat,hospital_lon,distance_km,date_of_birth,date_of_death,ORCID,loc_id,affiliation,q_id,total_works,total_citations,inst_type,appoint_len,appt_dropped_by_inst_type,appoint_len_w,winsorized_appointment,perfect_overlap,partial_overlap_kept,partial_overlap_author
https://openalex.org/A5044255034,Luis A. Bracero,https://openalex.org/I12097938,West Virginia University,2008,2019,0000-0003-0625-9331,WEST VIRGINIA UNIVERSITY HOSPITALS,39.6544225740001,-79.958022141,2.773885931019679,,,0000-0003-0625-9331,,,Q96036008,119,2562,education,11,0,11,False,0,1,1
https://openalex.org/A5044255034,Luis A. Bracero,https://openalex.org/I2800496781,North Shore University Hospital,2016,2025,0000-0003-0625-9331,NORTH SHORE UNIVERSITY HOSPITAL,40.7776359200001,-73.701610944,0.0102494352933781,,,0000-0003-0625-9331,,,Q96036008,119,2562,healthcare,9,0,9,False,1,1,1
https://openalex.org/A5008478119,Gilbert S. Omenn,https://openalex.org/I27837315,University of Michigan,2008,2026,0000-0002-8976-6074,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,42.283191747,-83.728707796,1.181076648372232,1941-08-30T00:00:00Z,,0000-0002-8976-6074,n82012233,University of Michigan,Q5560581,802,42274,education,18,1,18,False,0,1,1
https://openalex.org/A5008478119,Gilbert S. Omenn,https://openalex.org/I136199984,Harvard University,1967,2011,0000-0002-8976-6074,SPAULDING HOSPITAL FOR CONTINUING MED CARE CAMBRIDGE,42.3753221040001,-71.106943456,0.1122862784625716,1941-08-30T00:00:00Z,,0000-0002-8976-6074,n82012233,University of Michigan,Q5560581,802,42274,education,44,1,44,False,0,1,1
https://openalex.org/A5008478119,Gilbert S. Omenn,https://openalex.org/I4210087915,Massachusetts General Hospital,1965,1971,0000-0002-8976-6074,SHRINERS' HOSPITAL FOR CHILDREN,42.3630925480001,-71.066301879,0.7463639796080036,1941-08-30T00:00:00Z,,0000-0002-8976-6074,n82012233,University of Michigan,Q5560581,802,42274,healthcare,6,1,6,False,0,1,1
https://openalex.org/A5040561460,Dongyu Zhao,https://openalex.org/I4210109259,Methodist Hospital,2019,2025,0000-0003-3882-0218,METHODIST HOSPITAL OF SACRAMENTO,38.4635474510001,-121.416526442,0.098419756579919,,,,,,,88,1801,healthcare,6,1,6,False,0,1,1
https://openalex.org/A5040561460,Dongyu Zhao,https://openalex.org/I194450716,Jilin University,2010,2023,0000-0003-3882-0218,,,,,,,,,,,88,1801,education,13,1,13,False,0,1,1
https://openalex.org/A5027908607,Xiang Fan,https://openalex.org/I12411659,Tianjin University of Traditional Chinese Medicine,2015,2023,0000-0001-7697-0378,,,,,,,0000-0001-7697-0378,,Zhejiang Chinese Medical University,Q87416758,87,2188,education,8,0,8,False,0,1,1
https://openalex.org/A5027908607,Xiang Fan,https://openalex.org/I136199984,Harvard University,2005,2016,0000-0001-7697-0378,SPAULDING HOSPITAL FOR CONTINUING MED CARE CAMBRIDGE,42.3753221040001,-71.106943456,0.1122862784625716,,,0000-0001-7697-0378,,Zhejiang Chinese Medical University,Q87416758,87,2188,education,11,0,11,False,0,1,1
https://openalex.org/A5101706081,Peter McIntyre,https://openalex.org/I82951845,RMIT University,2013,2021,0000-0001-9506-5998,,,,,,,0000-0001-9506-5998,,University of Melbourne,Q40001085,126,11452,education,8,1,8,False,0,1,1
https://openalex.org/A5101706081,Peter McIntyre,https://openalex.org/I165779595,University of Melbourne,2006,2014,0000-0001-9506-5998,,,,,,,0000-0001-9506-5998,,University of Melbourne,Q40001085,126,11452,education,8,1,8,False,0,1,1
https://openalex.org/A5101706081,Peter McIntyre,https://openalex.org/I205783295,Cornell University,2019,2025,0000-0001-9506-5998,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,0000-0001-9506-5998,,University of Melbourne,Q40001085,126,11452,education,6,1,6,False,1,1,1
https://openalex.org/A5101706081,Peter McIntyre,https://openalex.org/I80281795,University of Otago,2019,2025,0000-0001-9506-5998,,,,,,,0000-0001-9506-5998,,University of Melbourne,Q40001085,126,11452,education,6,1,6,False,1,1,1
https://openalex.org/A5112525497,Subhash C. Gulati,https://openalex.org/I1334819555,Memorial Sloan Kettering Cancer Center,1986,1993,,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,,,,,,,14,471,healthcare,7,0,7,False,0,1,0
https://openalex.org/A5112525497,Subhash C. Gulati,https://openalex.org/I205783295,Cornell University,1992,2006,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,14,471,education,14,0,14,False,0,1,0
https://openalex.org/A5017689170,Saurabh Saluja,https://openalex.org/I205783295,Cornell University,2013,2024,0000-0002-0930-4815,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,0000-0002-0930-4815,,Boston Children's Hospital,Q92447291,56,1354,education,11,0,11,False,1,1,0
https://openalex.org/A5017689170,Saurabh Saluja,https://openalex.org/I136199984,Harvard University,2013,2024,0000-0002-0930-4815,SPAULDING HOSPITAL FOR CONTINUING MED CARE CAMBRIDGE,42.3753221040001,-71.106943456,0.1122862784625716,,,0000-0002-0930-4815,,Boston Children's Hospital,Q92447291,56,1354,education,11,0,11,False,1,1,0
https://openalex.org/A5030829598,David J. Farrar,https://openalex.org/I867280407,The University of Texas Southwestern Medical Center,1999,2025,0000-0001-8584-7080,TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN,32.8019769000001,-96.81431331,2.221486976455084,,,0000-0001-8584-7080,,University of Texas Southwestern Medical Center,Q90199513,271,10466,healthcare,26,1,26,False,0,1,1
https://openalex.org/A5030829598,David J. Farrar,https://openalex.org/I4210096452,Middlesex Hospital,1975,2000,0000-0001-8584-7080,MIDDLESEX HOSPITAL,41.554337263,-72.647569381,0.0398177404013933,,,0000-0001-8584-7080,,University of Texas Southwestern Medical Center,Q90199513,271,10466,healthcare,25,1,25,False,0,1,1
https://openalex.org/A5058837136,Juli R. Gould,https://openalex.org/I21294169,Massachusetts Maritime Academy,2011,2021,0000-0003-4352-1028,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,41.6883995360001,-70.602385101,6.014345586887536,,,,,,,123,3124,education,10,1,10,False,0,1,0
https://openalex.org/A5058837136,Juli R. Gould,https://openalex.org/I103635307,"University of California, Riverside",1992,2015,0000-0003-4352-1028,PACIFIC GROVE HOSPITAL,33.9623063870001,-117.3952935,0.999106203949626,,,,,,,123,3124,education,23,1,23,False,0,1,0
https://openalex.org/A5013694549,R. Jones,https://openalex.org/I23923803,University of Exeter,1977,2016,0000-0003-1167-4812,,,,,,,0000-0003-1167-4812,,Forschungszentrum Jülich,Q54152413,727,29291,education,39,1,39,False,0,1,1
https://openalex.org/A5013694549,R. Jones,https://openalex.org/I129902397,Dalhousie University,1964,1979,0000-0003-1167-4812,,,,,,,0000-0003-1167-4812,,Forschungszentrum Jülich,Q54152413,727,29291,education,15,1,15,False,0,1,1
https://openalex.org/A5011658274,Timothy Ziman,https://openalex.org/I899635006,Université Grenoble Alpes,2012,2022,0000-0001-9580-2185,,,,,,,0000-0001-9580-2185,,,Q93216303,137,3764,education,10,1,10,False,0,1,1
https://openalex.org/A5011658274,Timothy Ziman,https://openalex.org/I4210165038,University of Chinese Academy of Sciences,2019,2025,0000-0001-9580-2185,,,,,,,0000-0001-9580-2185,,,Q93216303,137,3764,education,6,1,6,False,0,1,1
https://openalex.org/A5109994632,Jonathan Fleischmann,https://openalex.org/I129975664,Albert Einstein College of Medicine,1993,1999,,MONTEFIORE MED CENTER - JACK D WEILER HOSP OF A EINSTEIN COLLEGE DIV,40.8498892050001,-73.845890219,1.725880782221752,,,,,,,52,1554,education,6,0,6,False,1,1,0
https://openalex.org/A5109994632,Jonathan Fleischmann,https://openalex.org/I1335289525,Montefiore Medical Center,1993,1999,,MONTEFIORE MED CENTER - JACK D WEILER HOSP OF A EINSTEIN COLLEGE DIV,40.8498892050001,-73.845890219,1.725880782221752,,,,,,,52,1554,healthcare,6,0,6,False,1,1,0
https://openalex.org/A5109994632,Jonathan Fleischmann,https://openalex.org/I58956616,Case Western Reserve University,1987,1996,,LUTHERAN HOSPITAL,41.4876333760001,-81.707262893,1.6479325770104616,,,,,,,52,1554,education,9,0,9,False,0,1,0
https://openalex.org/A5101838284,Jae H. Park,https://openalex.org/I1334819555,Memorial Sloan Kettering Cancer Center,2009,2025,0000-0002-2903-5130,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,1992-09-15T00:00:00Z,,,,,Q26220991,491,24549,healthcare,16,1,16,False,0,1,1
https://openalex.org/A5101838284,Jae H. Park,https://openalex.org/I139264467,Seoul National University,1982,2010,0000-0002-2903-5130,,,,,1992-09-15T00:00:00Z,,,,,Q26220991,491,24549,education,28,1,28,False,0,1,1
https://openalex.org/A5048591270,A. Segalin,https://openalex.org/I189158943,University of Milan,1993,2001,,,,,,,,,,,,127,2205,education,8,0,8,False,0,1,0
https://openalex.org/A5048591270,A. Segalin,https://openalex.org/I138689650,University of Padua,1986,1994,,,,,,,,,,,,127,2205,education,8,0,8,False,0,1,0
https://openalex.org/A5078350764,Brandon S. Beamer,https://openalex.org/I136199984,Harvard University,2014,2022,,SPAULDING HOSPITAL FOR CONTINUING MED CARE CAMBRIDGE,42.3753221040001,-71.106943456,0.1122862784625716,,,,,,,17,964,education,8,0,8,False,1,1,0
https://openalex.org/A5078350764,Brandon S. Beamer,https://openalex.org/I1288882113,Boston Children's Hospital,2014,2022,,SHRINERS' HOSPITAL FOR CHILDREN,42.3630925480001,-71.066301879,0.746205054066919,,,,,,,17,964,healthcare,8,0,8,False,1,1,0
https://openalex.org/A5049570974,Mark Waltham,https://openalex.org/I4210087110,St Vincent's Hospital,2002,2020,0000-0001-9623-8133,,,,,,,,,,,105,7097,healthcare,18,1,18,False,0,1,1
https://openalex.org/A5049570974,Mark Waltham,https://openalex.org/I4210121067,Monash Health,2018,2025,0000-0001-9623-8133,,,,,,,,,,,105,7097,healthcare,7,1,7,False,0,1,1
https://openalex.org/A5010756522,Joseph P. Mathew,https://openalex.org/I170897317,Duke University,1999,2025,0000-0002-3815-4131,DUKE UNIVERSITY HOSPITAL,36.0070497990001,-78.937758112,3.8068183114717904,1992-12-09T00:00:00Z,,,,,Q431307,506,19603,education,26,1,26,False,1,1,1
https://openalex.org/A5010756522,Joseph P. Mathew,https://openalex.org/I4210126298,Duke Medical Center,1999,2025,0000-0002-3815-4131,DUKE UNIVERSITY HOSPITAL,36.0070497990001,-78.937758112,3.806767988908248,1992-12-09T00:00:00Z,,,,,Q431307,506,19603,healthcare,26,1,26,False,1,1,1
https://openalex.org/A5010756522,Joseph P. Mathew,https://openalex.org/I32971472,Yale University,1990,2003,0000-0002-3815-4131,YALE-NEW HAVEN HOSPITAL,41.30469134,-72.9354136589999,0.7176389367718299,1992-12-09T00:00:00Z,,,,,Q431307,506,19603,education,13,1,13,False,0,1,1
https://openalex.org/A5048336585,Ioannis A. Vetsikas,https://openalex.org/I43439940,University of Southampton,2007,2017,0009-0007-9522-4443,,,,,,,,,,,43,269,education,10,1,10,False,0,1,0
https://openalex.org/A5048336585,Ioannis A. Vetsikas,https://openalex.org/I205783295,Cornell University,2002,2008,0009-0007-9522-4443,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,43,269,education,6,1,6,False,0,1,0
https://openalex.org/A5100770218,Ying Li,https://openalex.org/I1313298211,St. Jude Children's Research Hospital,2012,2025,0000-0002-9316-2521,ST. JUDE CHILDREN'S RESEARCH HOSPITAL,35.1542158510001,-90.0429022289999,0.7596458321008707,1880-10-23T00:00:00Z,1942-10-13T00:00:00Z,,n81056919,,Q5895726,376,6186,healthcare,13,1,13,False,1,1,1
https://openalex.org/A5100770218,Ying Li,https://openalex.org/I57206974,New York University,1994,2016,0000-0002-9316-2521,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,1880-10-23T00:00:00Z,1942-10-13T00:00:00Z,,n81056919,,Q5895726,376,6186,education,22,1,22,False,0,1,1
https://openalex.org/A5100770218,Ying Li,https://openalex.org/I183519381,Capital Medical University,2012,2025,0000-0002-9316-2521,,,,,1880-10-23T00:00:00Z,1942-10-13T00:00:00Z,,n81056919,,Q5895726,376,6186,education,13,1,13,False,1,1,1
https://openalex.org/A5110608677,Marie‐Pier Roussel,https://openalex.org/I4210094787,Centre Intégré Universitaire de Santé et de Services Sociaux du Saguenay–Lac-Saint-Jean,2019,2025,,,,,,,,,,,,42,255,healthcare,6,0,6,False,1,1,0
https://openalex.org/A5110608677,Marie‐Pier Roussel,https://openalex.org/I104914703,Université du Québec à Chicoutimi,2019,2025,,,,,,,,,,,,42,255,education,6,0,6,False,1,1,0
https://openalex.org/A5068438813,George E. Moore,https://openalex.org/I2801983979,Denver Health Medical Center,1974,1994,0000-0001-7473-3387,DENVER HEALTH MEDICAL CENTER,39.728201143,-104.990975106,0.1091310989784763,,,0000-0001-7473-3387,,Purdue University,Q89525189,624,14041,healthcare,20,1,20,False,1,1,1
https://openalex.org/A5068438813,George E. Moore,https://openalex.org/I921990950,University of Colorado Denver,1974,1994,0000-0001-7473-3387,DENVER HEALTH MEDICAL CENTER,39.728201143,-104.990975106,1.3304606647663948,,,0000-0001-7473-3387,,Purdue University,Q89525189,624,14041,education,20,1,20,False,1,1,1
https://openalex.org/A5103040866,Jinn Lin,https://openalex.org/I4210131804,National Taiwan University Hospital,1996,2020,0000-0003-1706-7220,,,,,,,0000-0003-1706-7220,,,Q100992408,94,2928,healthcare,24,0,24,False,0,1,1
https://openalex.org/A5103040866,Jinn Lin,https://openalex.org/I200296433,Chinese Academy of Medical Sciences & Peking Union Medical College,2017,2023,0000-0003-1706-7220,,,,,,,0000-0003-1706-7220,,,Q100992408,94,2928,education,6,0,6,False,0,1,1
https://openalex.org/A5022865068,Anum Aslam,https://openalex.org/I27837315,University of Michigan–Ann Arbor,2019,2025,0000-0001-6243-5286,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,42.283191747,-83.728707796,1.181076648372232,,,0000-0001-6243-5286,,University of Michigan,Q92439161,56,593,education,6,0,6,False,1,1,0
https://openalex.org/A5022865068,Anum Aslam,https://openalex.org/I4210114445,Michigan Medicine,2019,2025,0000-0001-6243-5286,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,42.283191747,-83.728707796,1.181076648372232,,,0000-0001-6243-5286,,University of Michigan,Q92439161,56,593,healthcare,6,0,6,False,1,1,0
https://openalex.org/A5100443879,Yan Li,https://openalex.org/I14243506,Hong Kong Polytechnic University,1997,2025,0000-0002-4694-4926,,,,,2000-01-01T00:00:00Z,,0000-0002-4694-4926,n2017187923,University of Southern Queensland,Q45763479,967,16659,education,28,1,28,False,0,1,1
https://openalex.org/A5100443879,Yan Li,https://openalex.org/I167360494,University of Wuppertal,1995,2001,0000-0002-4694-4926,,,,,2000-01-01T00:00:00Z,,0000-0002-4694-4926,n2017187923,University of Southern Queensland,Q45763479,967,16659,education,6,1,6,False,0,1,1
https://openalex.org/A5084557792,Sami Jorge Michereff,https://openalex.org/I62921916,Universidade Federal Rural de Pernambuco,1994,2020,0000-0002-2156-3502,,,,,,,,,,Q88840055,229,3480,education,26,0,26,False,0,1,0
https://openalex.org/A5084557792,Sami Jorge Michereff,https://openalex.org/I4210090750,Universidade Federal do Cariri,2018,2025,0000-0002-2156-3502,,,,,,,,,,Q88840055,229,3480,education,7,0,7,False,0,1,0
https://openalex.org/A5042231087,Carolyn F. Weber,https://openalex.org/I121820613,Louisiana State University,2007,2017,,BATON ROUGE GENERAL MEDICAL CENTER (MID-CITY),30.4495340920001,-91.153153918,3.361377799448269,,,0000-0002-8490-5549,,,Q88305489,43,22706,education,10,0,10,False,0,1,0
https://openalex.org/A5042231087,Carolyn F. Weber,https://openalex.org/I106969075,Idaho State University,2013,2021,,PORTNEUF MEDICAL CENTER,42.8738530050001,-112.420762032,2.038545997849111,,,0000-0002-8490-5549,,,Q88305489,43,22706,education,8,0,8,False,0,1,0
https://openalex.org/A5115861810,Shuo Chen,https://openalex.org/I889458895,University of Hong Kong,1982,2011,0009-0007-7103-6077,,,,,,,,,,Q21694377,484,11467,education,29,1,29,False,0,1,1
https://openalex.org/A5115861810,Shuo Chen,https://openalex.org/I24943067,Fudan University,2010,2024,0009-0007-7103-6077,,,,,,,,,,Q21694377,484,11467,education,14,1,14,False,0,1,1
https://openalex.org/A5036944955,Jonathan F. Khan,https://openalex.org/I205783295,Cornell University,2019,2025,0000-0002-3444-8108,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,no2013045665,,Q136704896,38,238,education,6,0,6,False,1,1,0
https://openalex.org/A5036944955,Jonathan F. Khan,https://openalex.org/I4387153466,Weill Cornell Medicine,2019,2025,0000-0002-3444-8108,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4211660176629024,,,,no2013045665,,Q136704896,38,238,education,6,0,6,False,1,1,0
https://openalex.org/A5082391932,Mark Ptashne,https://openalex.org/I136199984,Harvard University,1967,2001,,SPAULDING HOSPITAL FOR CONTINUING MED CARE CAMBRIDGE,42.3753221040001,-71.106943456,0.1122862784625716,1940-06-05T00:00:00Z,,,n80147057,Harvard University,Q1900363,255,36280,education,34,1,34,False,0,1,1
https://openalex.org/A5082391932,Mark Ptashne,https://openalex.org/I1334819555,Memorial Sloan Kettering Cancer Center,1998,2017,,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,1940-06-05T00:00:00Z,,,n80147057,Harvard University,Q1900363,255,36280,healthcare,19,1,19,False,0,1,1
https://openalex.org/A5111796835,Alexander Hampton,https://openalex.org/I39965400,Kettering University,1957,1970,,HURLEY MEDICAL CENTER,43.0211754010001,-83.7049563859999,1.7166391398536445,1910-06-10T00:00:00Z,1964-01-01T00:00:00Z,,,,Q24045446,111,1651,education,13,0,13,False,1,1,0
https://openalex.org/A5111796835,Alexander Hampton,https://openalex.org/I205783295,Cornell University,1957,1970,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,1910-06-10T00:00:00Z,1964-01-01T00:00:00Z,,,,Q24045446,111,1651,education,13,0,13,False,1,1,0
https://openalex.org/A5100402317,Yuwei Wang,https://openalex.org/I153718931,University of Ottawa,1996,2013,0000-0001-5782-1107,,,,,,,0000-0003-1799-5246,,,Q59862520,550,11637,education,17,1,17,False,0,1,1
https://openalex.org/A5100402317,Yuwei Wang,https://openalex.org/I4210165038,University of Chinese Academy of Sciences,2010,2024,0000-0001-5782-1107,,,,,,,0000-0003-1799-5246,,,Q59862520,550,11637,education,14,1,14,False,0,1,1
https://openalex.org/A5061772876,Bethany R. Wasik,https://openalex.org/I205783295,Cornell University,2014,2020,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,12,863,education,6,0,6,False,1,1,0
https://openalex.org/A5061772876,Bethany R. Wasik,https://openalex.org/I32971472,Yale University,2014,2020,,YALE-NEW HAVEN HOSPITAL,41.30469134,-72.9354136589999,0.7176389367718299,,,,,,,12,863,education,6,0,6,False,1,1,0
https://openalex.org/A5108346040,Robert B. Klein,https://openalex.org/I2800446032,Rhode Island Hospital,1990,2018,0009-0000-5457-9896,RHODE ISLAND HOSPITAL,41.811881079,-71.409129255,1.380857254932062,1918-09-09T00:00:00Z,1967-04-21T00:00:00Z,,n79133131,Université de Montréal,Q387680,98,2686,healthcare,28,1,28,False,1,1,1
https://openalex.org/A5108346040,Robert B. Klein,https://openalex.org/I27804330,Brown University,1990,2018,0009-0000-5457-9896,RHODE ISLAND HOSPITAL,41.811881079,-71.409129255,1.3809352333283151,1918-09-09T00:00:00Z,1967-04-21T00:00:00Z,,n79133131,Université de Montréal,Q387680,98,2686,education,28,1,28,False,1,1,1
https://openalex.org/A5109039569,Bun‐ichiro Ono,https://openalex.org/I163770644,Okayama University,1979,1999,,,,,,,,,,,,76,2337,education,20,0,20,False,0,1,0
https://openalex.org/A5109039569,Bun‐ichiro Ono,https://openalex.org/I135768898,Ritsumeikan University,1998,2010,,,,,,,,,,,,76,2337,education,12,0,12,False,0,1,0
https://openalex.org/A5113479418,W. L. Marsh,https://openalex.org/I87208433,Lister Institute of Preventive Medicine,1960,1976,,,,,,,,,,BC Centre for Aquatic Health Sciences,Q107394719,170,4836,education,16,1,16,False,0,1,1
https://openalex.org/A5113479418,W. L. Marsh,https://openalex.org/I2802849423,University Medical Center,1973,1982,,UNIVERSITY MEDICAL CENTER,33.587967135,-101.891298508,0.0921431725860858,,,,,BC Centre for Aquatic Health Sciences,Q107394719,170,4836,healthcare,9,1,9,False,0,1,1
https://openalex.org/A5055658847,Bonnie A. Diep,https://openalex.org/I205783295,Cornell University,2010,2018,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,2,41,education,8,0,8,False,1,1,0
https://openalex.org/A5055658847,Bonnie A. Diep,https://openalex.org/I24571045,University of North Dakota,2010,2018,,ALTRU HOSPITAL,47.910573,-97.0686861949999,3.13035928451781,,,,,,,2,41,education,8,0,8,False,1,1,0
https://openalex.org/A5020896202,Linda A. Bennett,https://openalex.org/I193531525,George Washington University,1978,1986,,GEORGE WASHINGTON UNIVERSITY HOSPITAL,38.901319008,-77.050636676,1.4145520858451976,1962-09-08T00:00:00Z,,,,,Q6551404,107,2260,education,8,0,8,False,1,1,0
https://openalex.org/A5020896202,Linda A. Bennett,https://openalex.org/I4210135078,Washington University Medical Center,1978,1986,,BARNES-JEWISH HOSPITAL - NORTH,38.6363787870001,-90.264582805,0.0780809220526035,1962-09-08T00:00:00Z,,,,,Q6551404,107,2260,healthcare,8,0,8,False,1,1,0
https://openalex.org/A5004916033,Francis V. Chisari,https://openalex.org/I4210146328,Scripps Clinic,1974,1997,0000-0002-4832-1044,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,32.8851845070001,-117.225460206,2.4635314478578985,1942-04-05T00:00:00Z,,0000-0002-4832-1044,n79060128,Scripps Research,Q1424562,339,58400,healthcare,23,1,23,False,1,1,0
https://openalex.org/A5004916033,Francis V. Chisari,https://openalex.org/I1311914864,Scripps Health,1974,1997,0000-0002-4832-1044,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,32.8851845070001,-117.225460206,1.6475595141971209,1942-04-05T00:00:00Z,,0000-0002-4832-1044,n79060128,Scripps Research,Q1424562,339,58400,healthcare,23,1,23,False,1,1,0
https://openalex.org/A5108536786,J. Gregory Mears,https://openalex.org/I78577930,Columbia University,1978,2015,,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4211660176629024,,,,,,,43,1500,education,37,0,37,False,0,1,1
https://openalex.org/A5108536786,J. Gregory Mears,https://openalex.org/I2799503643,Columbia University Irving Medical Center,2013,2019,,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,,,,,,,43,1500,healthcare,6,0,6,False,0,1,1
https://openalex.org/A5044165501,P. Rowland,https://openalex.org/I205783295,Cornell University,1991,2000,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,Q64948732,21,509,education,9,1,9,False,1,1,0
https://openalex.org/A5044165501,P. Rowland,https://openalex.org/I4210151139,New York State College of Veterinary Medicine,1991,2000,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602526242590402,,,,,,Q64948732,21,509,education,9,1,9,False,1,1,0
https://openalex.org/A5068826612,Liang Jiang,https://openalex.org/I136199984,Harvard University,1996,2011,0000-0002-0000-9342,SPAULDING HOSPITAL FOR CONTINUING MED CARE CAMBRIDGE,42.3753221040001,-71.106943456,0.1122862784625716,2000-01-01T00:00:00Z,,0000-0002-0000-9342,n97055744,Yale University,Q47375963,672,29827,education,15,0,15,False,0,1,0
https://openalex.org/A5068826612,Liang Jiang,https://openalex.org/I32971472,Yale University,2012,2021,0000-0002-0000-9342,YALE-NEW HAVEN HOSPITAL,41.30469134,-72.9354136589999,0.7176389367718299,2000-01-01T00:00:00Z,,0000-0002-0000-9342,n97055744,Yale University,Q47375963,672,29827,education,9,0,9,False,0,1,0
https://openalex.org/A5068826612,Liang Jiang,https://openalex.org/I122411786,California Institute of Technology,2007,2013,0000-0002-0000-9342,HUNTINGTON MEMORIAL HOSPITAL,34.1343853610001,-118.152983944,1.6808094672688991,2000-01-01T00:00:00Z,,0000-0002-0000-9342,n97055744,Yale University,Q47375963,672,29827,education,6,0,6,False,0,1,0
https://openalex.org/A5068826612,Liang Jiang,https://openalex.org/I40347166,University of Chicago,2019,2025,0000-0002-0000-9342,MERCY HOSPITAL AND MEDICAL CENTER,41.8468895830001,-87.621491598,2.3911404464142096,2000-01-01T00:00:00Z,,0000-0002-0000-9342,n97055744,Yale University,Q47375963,672,29827,education,6,0,6,False,0,1,0
https://openalex.org/A5112027272,Robert S. Schwartz,https://openalex.org/I2802654978,The Medical Center of Aurora,2013,2023,,"MEDICAL CENTER OF AURORA, THE",39.690063276,-104.831920865,0.0305924323337627,,,,,,Q7349503,1015,59489,healthcare,10,1,10,False,0,1,1
https://openalex.org/A5112027272,Robert S. Schwartz,https://openalex.org/I121934306,Tufts University,1962,2017,,HALLMARK HEALTH SYSTEM - LAWRENCE MEMORIAL HOSPITAL CAMPUS,42.4259,-71.1114,0.93538265332939,,,,,,Q7349503,1015,59489,education,55,1,50,True,0,1,1
https://openalex.org/A5036756145,L. J. Rosenberg,https://openalex.org/I63966007,Massachusetts Institute of Technology,1993,2016,0000-0003-0686-0485,SPAULDING HOSPITAL FOR CONTINUING MED CARE CAMBRIDGE,42.3753221040001,-71.106943456,0.1122862784625716,1969-05-24T00:00:00Z,,0000-0003-3457-1429,,,Q16751495,268,52977,education,23,1,23,False,0,1,1
https://openalex.org/A5036756145,L. J. Rosenberg,https://openalex.org/I188538660,University of Colorado Boulder,1982,1989,0000-0003-0686-0485,BOULDER COMMUNITY HOSPITAL,40.0260605190001,-105.283258697,1.6387034302815886,1969-05-24T00:00:00Z,,0000-0003-3457-1429,,,Q16751495,268,52977,education,7,1,7,False,1,1,1
https://openalex.org/A5036756145,L. J. Rosenberg,https://openalex.org/I40347166,University of Chicago,1991,1997,0000-0003-0686-0485,MERCY HOSPITAL AND MEDICAL CENTER,41.8468895830001,-87.621491598,2.3911404464142096,1969-05-24T00:00:00Z,,0000-0003-3457-1429,,,Q16751495,268,52977,education,6,1,6,False,0,1,1
https://openalex.org/A5036756145,L. J. Rosenberg,https://openalex.org/I223532165,University of Utah,1982,1989,0000-0003-0686-0485,LDS HOSPITAL,40.778223788,-111.879821876,2.1578575344000472,1969-05-24T00:00:00Z,,0000-0003-3457-1429,,,Q16751495,268,52977,education,7,1,7,False,1,1,1
https://openalex.org/A5036756145,L. J. Rosenberg,https://openalex.org/I135310074,University of Wisconsin–Madison,1982,1989,0000-0003-0686-0485,SELECT SPECIALTY HOSPITAL MADISON,43.0659334370001,-89.399383385,0.8054172583771614,1969-05-24T00:00:00Z,,0000-0003-3457-1429,,,Q16751495,268,52977,education,7,1,7,False,1,1,1
