,author_id,distance_km,date_of_birth,date_of_death,appoint_len,lifespan,earliest_start,latest_end_adj,age_first_pub,time_from_last_pub,n_appointments,total_works,total_citations
625,https://openalex.org/A5030022945,0.8614713864848611,,,0.4,,1997,2004.0,,,5,27,330
626,https://openalex.org/A5030044825,2.7822536378905944,1955.0,,4.75,,1978,2025.0,23.0,,16,704,48470
627,https://openalex.org/A5030127840,6.418067477290666,,,4.0,,2012,2024.0,,,4,123,338
628,https://openalex.org/A5030198230,0.9156734053071857,,,1.3,,2007,2023.0,,,10,29,449
629,https://openalex.org/A5030203661,2.269685091344538,,,3.0606060606060606,,1999,2026.0,,,33,651,14297
630,https://openalex.org/A5030218685,0.1122862784625716,,,2.3636363636363638,,2001,2024.0,,,11,57,6490
631,https://openalex.org/A5030225388,2.166054876888403,,,4.7,,1998,2025.0,,,10,538,3086
632,https://openalex.org/A5030238375,0.8965478728657353,1905.0,1944.0,4.75,39.0,1994,1944.0,89.0,0.0,4,7,230
633,https://openalex.org/A5030278948,0.2667897390096276,,,7.666666666666667,,1997,2025.0,,,3,28,551
634,https://openalex.org/A5030380494,1.2166922667010032,,,3.6666666666666665,,1994,2017.0,,,3,16,795
635,https://openalex.org/A5030389875,3.430955931058301,,,3.3333333333333335,,1996,2023.0,,,9,33,517
636,https://openalex.org/A5030515910,1.2242124959095668,,,0.6842105263157895,,2014,2025.0,,,19,45,1342
637,https://openalex.org/A5030561954,4.602820788088144,,,2.0,,1956,1958.0,,,1,3,181
638,https://openalex.org/A5030570722,2.241997458017146,1938.0,,8.714285714285714,,1963,2025.0,25.0,,14,314,6056
639,https://openalex.org/A5030725795,2.498739027164002,,,0.0,,1956,1978.0,,,4,7,189
640,https://openalex.org/A5030726181,1.7716662837229564,1925.0,2016.0,12.333333333333334,91.0,2006,2016.0,81.0,0.0,3,54,1048
641,https://openalex.org/A5030829598,1.6939025781750168,,,3.4444444444444446,,1973,2025.0,,,54,271,10466
642,https://openalex.org/A5030846621,0.1122862784625716,,,0.0,,2018,2018.0,,,2,11,230
643,https://openalex.org/A5030851478,1.5795150478539386,1961.0,,5.416666666666667,,1981,2024.0,20.0,,24,236,4088
644,https://openalex.org/A5030858710,1.8299386179746404,1925.0,2012.0,7.0,87.0,1948,2012.0,23.0,0.0,31,348,33129
645,https://openalex.org/A5030865467,0.1122862784625716,,,1.0,,2021,2026.0,,,7,17,84
646,https://openalex.org/A5030874667,0.8725353439584254,,,0.0,,2012,2012.0,,,1,1,15
647,https://openalex.org/A5030885436,1.89578760220539,,,3.2857142857142856,,2013,2025.0,,,7,22,618
648,https://openalex.org/A5030907430,0.6953789191407215,,,5.4,,1993,2025.0,,,10,62,943
649,https://openalex.org/A5031045790,3.5612672820866793,,,3.473684210526316,,1995,2025.0,,,19,101,4883
650,https://openalex.org/A5031173686,1.1391351835109502,1931.0,2022.0,4.7272727272727275,91.0,1993,2022.0,62.0,0.0,11,185,2759
651,https://openalex.org/A5031183649,2.2286889552501803,,,1.2857142857142858,,2004,2022.0,,,7,30,299
652,https://openalex.org/A5031233779,0.49400762925496283,,,1.6666666666666667,,2016,2024.0,,,6,7,132
653,https://openalex.org/A5031274978,0.42924566626474525,,,2.6666666666666665,,2007,2021.0,,,3,20,2425
654,https://openalex.org/A5031545966,0.1122862784625716,,,25.8,,1975,2021.0,,,5,97,611
655,https://openalex.org/A5031683228,1.1287426575452788,,,3.0357142857142856,,1991,2025.0,,,28,98,3082
656,https://openalex.org/A5031879473,1.6348544807664773,,,2.6363636363636362,,1974,2021.0,,,11,71,1532
657,https://openalex.org/A5031911793,1.68063657515766,1946.0,,2.857142857142857,,1947,2025.0,1.0,,126,1026,22492
658,https://openalex.org/A5031973567,1.6542926429023992,,,1.4615384615384615,,1994,2025.0,,,26,91,449
659,https://openalex.org/A5031976667,0.1122862784625716,,,0.0,,2018,2018.0,,,1,3,67
660,https://openalex.org/A5032008116,2.9352779567223597,1931.0,2019.0,11.444444444444445,88.0,1961,2019.0,30.0,0.0,9,161,1898
661,https://openalex.org/A5032062163,4.602673515339273,,,1.0,,2013,2014.0,,,2,4,64
662,https://openalex.org/A5032064360,4.602820788088144,,,0.0,,1979,1979.0,,,2,1,13
663,https://openalex.org/A5032087217,4.902391176161476,,,4.142857142857143,,2015,2025.0,,,7,26,266
664,https://openalex.org/A5032093404,1.7140721116662179,,,2.5714285714285716,,2001,2025.0,,,21,293,38891
665,https://openalex.org/A5032099692,0.1122862784625716,,,0.0,,2003,2003.0,,,1,6,175
666,https://openalex.org/A5032124671,3.2459648586282026,1943.0,2022.0,5.5,79.0,1986,2021.0,43.0,1.0,4,225,3172
667,https://openalex.org/A5032181161,1.7178844693771398,,,1.8888888888888888,,2001,2016.0,,,36,47,6206
668,https://openalex.org/A5032236724,4.602820788088144,,,4.0,,2013,2017.0,,,1,23,1881
669,https://openalex.org/A5032257865,1.1003062466103635,,,3.3142857142857145,,1978,2025.0,,,35,387,18924
670,https://openalex.org/A5032363170,0.7337131950795444,,,2.6875,,2004,2025.0,,,32,299,5428
671,https://openalex.org/A5032374450,2.991839021510103,,,0.0,,1987,1994.0,,,2,3,136
672,https://openalex.org/A5032395508,0.8725353439584254,,,7.0,,2001,2008.0,,,1,3,272
673,https://openalex.org/A5032418986,1.795265335462739,1970.0,,2.0,,1994,2025.0,24.0,,33,493,57579
674,https://openalex.org/A5032450959,4.602820788088144,,,0.0,,2013,2013.0,,,1,1,102
675,https://openalex.org/A5032473664,2.1714251573765413,,,1.5,,1994,2025.0,,,10,27,709
676,https://openalex.org/A5032489346,4.602820788088144,,,0.0,,1997,1997.0,,,1,1,30
677,https://openalex.org/A5032506081,0.8725353439584254,,,0.0,,2019,2019.0,,,1,2,14
678,https://openalex.org/A5032522966,1.192116461640444,,,2.696969696969697,,1992,2025.0,,,99,472,9715
679,https://openalex.org/A5032589723,1.2247202782027935,,,6.0,,1980,2013.0,,,4,14,1204
680,https://openalex.org/A5032597780,1.3691513311839152,1961.0,,0.6363636363636364,,1983,2009.0,22.0,,22,33,1228
681,https://openalex.org/A5032635330,1.678156969336893,,,2.375,,1991,2025.0,,,8,94,1501
682,https://openalex.org/A5032659029,1.7880955572952446,,,2.1,,1998,2025.0,,,20,111,5019
683,https://openalex.org/A5032705357,1.779081575214535,,,0.2857142857142857,,2010,2016.0,,,7,9,1041
684,https://openalex.org/A5032735309,4.9450683703953375,,,6.2,,1958,1989.0,,,5,42,1030
685,https://openalex.org/A5032752353,1.6351575805706113,,,11.5,,1968,1990.0,,,2,11,432
686,https://openalex.org/A5032762010,3.567002546686399,1985.0,,18.0,,1979,2022.0,-6.0,,4,33,870
687,https://openalex.org/A5032797819,0.1122862784625716,,,0.0,,2020,2020.0,,,1,2,394
688,https://openalex.org/A5032815236,0.11214774703780125,,,0.0,,2018,2018.0,,,2,1,100
689,https://openalex.org/A5032838535,2.246917709166157,,,1.3333333333333333,,2022,2025.0,,,3,12,13
690,https://openalex.org/A5032854353,1.1085379601676595,1949.0,,5.117647058823529,,1977,2012.0,28.0,,17,43,737
691,https://openalex.org/A5032870005,1.391575963834258,,,2.8026315789473686,,1993,2025.0,,,76,592,39450
692,https://openalex.org/A5032903376,1.2367137685556082,2000.0,,3.574468085106383,,1972,2025.0,-28.0,,47,353,12914
693,https://openalex.org/A5033030044,2.576939604584073,,,0.6666666666666666,,2023,2025.0,,,3,10,28
694,https://openalex.org/A5033064522,1.9692703353134924,,,2.25,,2001,2024.0,,,12,20,3777
695,https://openalex.org/A5033200496,3.385918738648485,,,0.0,,1994,2001.0,,,2,12,111
696,https://openalex.org/A5033250069,2.0527372824364516,,,11.384615384615385,,1969,2024.0,,,13,128,6063
697,https://openalex.org/A5033282843,0.1122862784625716,,,0.0,,1955,1955.0,,,1,1,1
698,https://openalex.org/A5033346677,1.6612536748850681,,,2.5,,1997,2023.0,,,4,9,224
699,https://openalex.org/A5033398343,0.8725353439584254,1959.0,,0.0,,2011,2025.0,52.0,,2,3,55
700,https://openalex.org/A5033447085,1.0294395673964503,,,4.625,,1982,2012.0,,,8,39,1093
701,https://openalex.org/A5033468483,3.2563323866653033,1923.0,2020.0,0.3333333333333333,97.0,2000,2001.0,77.0,19.0,3,4,215
702,https://openalex.org/A5033532774,0.60544027302344,,,3.0,,1998,2007.0,,,3,10,267
703,https://openalex.org/A5033536312,3.0086825609098753,,,0.0,,1998,2000.0,,,2,7,296
704,https://openalex.org/A5033542596,2.852505664099877,,,3.0,,2008,2025.0,,,7,47,883
705,https://openalex.org/A5033554434,0.8801094277365166,1987.0,,4.5,,1995,2001.0,8.0,,2,15,388
706,https://openalex.org/A5033713402,1.572522594681004,,,2.1714285714285713,,1986,2025.0,,,35,253,5447
707,https://openalex.org/A5033731736,1.331971720664649,,,0.6666666666666666,,1997,2006.0,,,3,12,414
708,https://openalex.org/A5033746185,0.8725353439584254,,,0.0,,2006,2006.0,,,1,1,7
709,https://openalex.org/A5033760527,1.0247026431403343,1987.0,,0.0,,2014,2014.0,27.0,,3,2,7
710,https://openalex.org/A5033778806,0.1122862784625716,1762.0,1817.0,2.5,55.0,2001,1817.0,239.0,0.0,4,12,574
711,https://openalex.org/A5033805651,1.8843820902436725,1981.0,,1.2307692307692308,,2011,2025.0,30.0,,13,119,2190
712,https://openalex.org/A5033814175,2.373269126787183,,,1.9152542372881356,,2007,2025.0,,,59,184,4722
713,https://openalex.org/A5033820172,0.7893346919892757,,,1.8,,2000,2015.0,,,5,21,2222
714,https://openalex.org/A5033911409,0.8387972730496999,,,0.0,,2005,2005.0,,,2,14,21447
715,https://openalex.org/A5034497259,4.046152161150987,,,1.875,,2010,2025.0,,,8,30,1314
716,https://openalex.org/A5034690582,0.1122862784625716,,,0.0,,1981,1981.0,,,1,4,16
717,https://openalex.org/A5034694076,2.780800228870303,,,1.9285714285714286,,2008,2025.0,,,14,64,1011
718,https://openalex.org/A5034729983,0.8834383081632803,1921.0,1991.0,2.4615384615384617,70.0,1967,1991.0,46.0,0.0,26,74,457
719,https://openalex.org/A5034972236,4.012885001349544,,,1.1666666666666667,,2015,2024.0,,,6,16,294
720,https://openalex.org/A5034999767,2.0831156158167117,,,4.2727272727272725,,1982,2025.0,,,22,199,9007
721,https://openalex.org/A5035054989,0.9438651686515477,,,0.3333333333333333,,2014,2015.0,,,3,11,221
722,https://openalex.org/A5035099420,4.602673515339273,,,13.0,,2006,2026.0,,,3,99,4717
723,https://openalex.org/A5035102363,3.1591860429269203,,,1.5714285714285714,,2013,2025.0,,,7,83,1476
724,https://openalex.org/A5035178908,0.1122862784625716,,,4.647058823529412,,1997,2024.0,,,17,120,2915
725,https://openalex.org/A5035188071,3.5706467861365887,,,8.5,,1996,2019.0,,,2,4,23
726,https://openalex.org/A5035208892,4.4825081899079064,,,0.0,,2001,2025.0,,,2,3,91
727,https://openalex.org/A5035221776,1.1200670609223558,,,2.5,,1998,2020.0,,,8,32,3021
728,https://openalex.org/A5035262603,0.1122862784625716,,,0.0,,2025,2025.0,,,1,7,25
729,https://openalex.org/A5035273796,0.1122862784625716,,,0.0,,1971,1971.0,,,1,1,330
730,https://openalex.org/A5035326566,0.8725353439584254,1968.0,,5.5,,1967,2004.0,-1.0,,2,9,28
731,https://openalex.org/A5035358062,1.6888397421945094,,,3.1470588235294117,,1987,2026.0,,,102,1202,71466
732,https://openalex.org/A5035376769,4.602820788088144,,,1.3333333333333333,,1988,2025.0,,,3,31,898
733,https://openalex.org/A5035422083,1.069286285649013,,,0.8,,2002,2006.0,,,5,11,253
734,https://openalex.org/A5035438390,1.1668866274588279,,,4.2,,1991,2024.0,,,10,110,2095
735,https://openalex.org/A5035488258,3.5988684971502565,,,3.6666666666666665,,1995,2025.0,,,9,45,772
736,https://openalex.org/A5035548602,0.1122862784625716,1892.0,1982.0,0.0,90.0,2013,1982.0,121.0,0.0,1,2,15
737,https://openalex.org/A5035593642,1.6687478900915589,,,1.0714285714285714,,1999,2022.0,,,14,29,1590
738,https://openalex.org/A5035656900,0.6887141761018327,,,1.5,,2023,2025.0,,,4,39,225
739,https://openalex.org/A5035704903,0.8767153750957436,,,0.0,,1972,2025.0,,,4,8,4
740,https://openalex.org/A5035716030,3.3162316769005167,,,1.6521739130434783,,1979,2025.0,,,69,382,27768
741,https://openalex.org/A5035765529,1.4982381517898966,,,7.666666666666667,,1981,2025.0,,,9,59,1657
742,https://openalex.org/A5035871571,0.9652005651891159,,,3.5555555555555554,,1996,2025.0,,,18,75,4786
743,https://openalex.org/A5035888480,1.79113343083705,,,0.25,,2006,2014.0,,,4,5,157
744,https://openalex.org/A5035916095,1.4535471131989368,1990.0,,4.0,,1992,2025.0,2.0,,10,80,1373
745,https://openalex.org/A5035944602,0.5693488947006522,,,0.4,,2015,2021.0,,,5,32,886
746,https://openalex.org/A5035964409,4.334501313775338,,,2.5714285714285716,,2006,2025.0,,,14,69,12207
747,https://openalex.org/A5035967768,4.160485596357793,,,1.75,,1989,1997.0,,,4,11,255
748,https://openalex.org/A5035973670,0.1122862784625716,,,0.0,,2019,2019.0,,,1,2,320
749,https://openalex.org/A5036012325,2.0056576535261237,,,3.4,,1985,2025.0,,,25,253,8006
750,https://openalex.org/A5036016055,4.602820788088144,1969.0,,4.0,,1984,1988.0,15.0,,1,5,186
751,https://openalex.org/A5036092824,0.7439825974948098,,,2.3333333333333335,,1988,2021.0,,,12,26,2343
752,https://openalex.org/A5036120799,4.602820788088144,,,1.0,,2023,2024.0,,,1,8,76
753,https://openalex.org/A5036193340,1.3423830583467027,,,7.333333333333333,,1993,2021.0,,,6,95,1634
754,https://openalex.org/A5036212685,3.3425543739876162,,,0.0,,2004,2014.0,,,2,2,10
755,https://openalex.org/A5036222697,3.417068340369034,,,2.235294117647059,,1996,2025.0,,,17,69,4241
756,https://openalex.org/A5036237652,3.00860892453544,,,1.8,,1967,2010.0,,,5,4,97
757,https://openalex.org/A5036243714,0.3236455121777156,,,2.0625,,2001,2026.0,,,16,107,1736
758,https://openalex.org/A5036388273,1.5386753019648751,,,3.366013071895425,,1959,2025.0,,,153,1052,124161
759,https://openalex.org/A5036634401,2.365851046291849,,,5.142857142857143,,1998,2024.0,,,7,245,3876
760,https://openalex.org/A5036671771,0.8725353439584254,,,2.5,,2003,2012.0,,,2,6,134
761,https://openalex.org/A5036684173,1.4005516432715546,,,0.2,,2020,2025.0,,,5,14,24
762,https://openalex.org/A5036684590,2.3043928286106876,,,2.3157894736842106,,2011,2025.0,,,19,206,11712
763,https://openalex.org/A5036690487,0.1122862784625716,,,0.0,,1963,1963.0,,,1,1,33
764,https://openalex.org/A5036712773,0.1122862784625716,,,2.1,,1957,1975.0,,,10,48,379
765,https://openalex.org/A5036756145,2.2283111674650242,1969.0,,4.72972972972973,,1982,2025.0,13.0,,37,268,52977
766,https://openalex.org/A5036783883,4.602820788088144,1987.0,,0.0,,2006,2015.0,19.0,,2,7,136
767,https://openalex.org/A5036931156,1.4328418549418307,,,3.0714285714285716,,2010,2025.0,,,14,53,1152
768,https://openalex.org/A5036944955,1.8726509838547598,,,3.0,,2014,2025.0,,,6,38,238
769,https://openalex.org/A5036951995,3.1492956106697694,,,2.4,,2000,2025.0,,,15,67,2187
770,https://openalex.org/A5036995154,2.04624284330813,,,1.0,,2015,2025.0,,,11,55,1567
771,https://openalex.org/A5037071307,2.9776397920974587,,,2.0,,1990,2025.0,,,14,117,2013
772,https://openalex.org/A5037117680,3.7189927851169315,1924.0,2015.0,0.3333333333333333,91.0,1975,1998.0,51.0,17.0,3,5,32
773,https://openalex.org/A5037200808,3.0086825609098753,,,0.3333333333333333,,1972,1976.0,,,3,6,51
774,https://openalex.org/A5037224448,0.6768799901916567,,,0.6470588235294118,,2010,2025.0,,,17,31,290
775,https://openalex.org/A5037236962,0.1122862784625716,,,4.0,,2012,2018.0,,,3,5,209
776,https://openalex.org/A5037443570,5.602554214417194,,,10.5,,1969,2021.0,,,10,202,2020
777,https://openalex.org/A5037450342,1.6804395909216188,1967.0,,3.933333333333333,,1993,2025.0,26.0,,30,548,70470
778,https://openalex.org/A5037528447,2.8018099619045063,,,3.5,,1976,2006.0,,,2,4,87
779,https://openalex.org/A5037551299,0.1122862784625716,,,0.0,,2021,2021.0,,,1,1,145
780,https://openalex.org/A5037576700,0.3236455121777156,,,0.0,,2007,2007.0,,,3,4,212
781,https://openalex.org/A5037634363,1.893424997335267,,,0.3333333333333333,,1994,2018.0,,,6,12,375
782,https://openalex.org/A5037649701,2.7489080743037304,,,2.5,,2004,2012.0,,,2,12,529
783,https://openalex.org/A5037673735,5.475772918487909,,,4.5,,2002,2013.0,,,4,27,1463
784,https://openalex.org/A5037727622,4.602820788088144,,,0.0,,2000,2000.0,,,1,1,24
785,https://openalex.org/A5037803685,2.166054876888403,,,4.333333333333333,,2003,2026.0,,,3,9,143
786,https://openalex.org/A5037852998,1.9712482697674663,,,2.5833333333333335,,2005,2025.0,,,12,171,7274
787,https://openalex.org/A5037896009,1.8389496541041541,,,8.9,,1980,2024.0,,,10,128,19185
788,https://openalex.org/A5037985715,2.5560851899527455,1944.0,,2.6379310344827585,,1979,2025.0,35.0,,58,369,17726
789,https://openalex.org/A5038018075,1.1415939470204544,,,0.0,,1999,2002.0,,,3,4,67
790,https://openalex.org/A5038113079,1.4378330282899192,,,1.8,,2003,2021.0,,,15,46,2514
791,https://openalex.org/A5038189547,1.468516109300964,,,0.6666666666666666,,2020,2022.0,,,3,2,14
792,https://openalex.org/A5038272632,0.1122862784625716,,,4.0,,2017,2021.0,,,1,5,461
793,https://openalex.org/A5038316847,0.9482571268160634,1901.0,,3.909090909090909,,1988,2025.0,87.0,,22,51,679
794,https://openalex.org/A5038376885,2.1339791685944682,,,3.0833333333333335,,2000,2025.0,,,24,274,8953
795,https://openalex.org/A5038404707,4.602820788088144,,,0.0,,1981,1981.0,,,1,1,39
796,https://openalex.org/A5038498511,0.8725353439584254,,,0.0,,2018,2018.0,,,1,3,10
797,https://openalex.org/A5038515679,3.0983841752749752,,,3.44,,1977,2024.0,,,25,180,7823
798,https://openalex.org/A5038671410,2.0814813499519453,,,9.0,,1986,2021.0,,,3,32,2025
799,https://openalex.org/A5038692489,0.8521558017286445,,,1.0,,2004,2006.0,,,2,6,12
800,https://openalex.org/A5038754555,1.2933800251719478,,,0.4,,1967,1969.0,,,5,3,129
801,https://openalex.org/A5038788788,0.1122862784625716,,,1.0,,2005,2006.0,,,1,5,58
802,https://openalex.org/A5038793805,0.8499072662731703,,,2.68,,1991,2025.0,,,25,177,5180
803,https://openalex.org/A5038978033,2.3341981524211777,,,2.020408163265306,,1967,2025.0,,,49,681,29898
804,https://openalex.org/A5038982389,4.602820788088144,,,2.0,,1999,2001.0,,,1,2,103
805,https://openalex.org/A5039100454,0.4212508055920899,,,1.9166666666666667,,1994,2025.0,,,24,45,814
806,https://openalex.org/A5039167346,1.0079902977103372,1946.0,,13.058823529411764,,1983,2022.0,37.0,,17,152,4175
807,https://openalex.org/A5039254996,0.8725353439584254,1942.0,2004.0,0.0,62.0,1994,1994.0,52.0,10.0,1,1,289
808,https://openalex.org/A5039293524,1.639271116752648,,,2.3636363636363638,,2000,2025.0,,,22,140,1636
809,https://openalex.org/A5039294769,4.602820788088144,,,1.75,,2019,2025.0,,,4,15,159
810,https://openalex.org/A5039348101,2.5119934028755235,,,0.0,,2020,2020.0,,,3,1,46
811,https://openalex.org/A5039361319,1.8402806844524966,,,2.1666666666666665,,1996,2025.0,,,36,77,2759
812,https://openalex.org/A5039438647,1.411819628246995,,,2.8,,2016,2026.0,,,10,269,2807
813,https://openalex.org/A5039651221,0.9974924487787266,,,3.8333333333333335,,1999,2025.0,,,12,57,2673
814,https://openalex.org/A5039668685,4.602820788088144,,,0.0,,2018,2018.0,,,1,1,229
815,https://openalex.org/A5039726955,1.786949860947223,1974.0,,3.1025641025641026,,1957,2025.0,-17.0,,39,232,17989
816,https://openalex.org/A5039789551,2.76930680692477,1924.0,2018.0,14.333333333333334,94.0,1950,2009.0,26.0,9.0,6,71,876
817,https://openalex.org/A5039791453,1.9111660834218873,,,0.0,,1994,1994.0,,,2,2,7
818,https://openalex.org/A5039811745,2.2004465279420327,,,2.5555555555555554,,2014,2025.0,,,9,95,819
819,https://openalex.org/A5039837049,5.512685543266408,,,2.25,,1980,1987.0,,,4,6,1052
820,https://openalex.org/A5039923637,2.8161913236990825,,,5.2,,1989,2020.0,,,5,11,345
821,https://openalex.org/A5039939747,0.3236455121777156,,,1.3846153846153846,,2015,2025.0,,,13,25,477
822,https://openalex.org/A5039960438,2.0410413147267255,,,4.714285714285714,,1963,2005.0,,,7,67,748
823,https://openalex.org/A5039967363,1.9615781288107856,,,3.7857142857142856,,1998,2025.0,,,14,172,3738
824,https://openalex.org/A5040027304,2.4902729263719356,,,3.3333333333333335,,1997,2022.0,,,3,15,33
825,https://openalex.org/A5040035542,3.4626847072930693,,,8.333333333333334,,2008,2025.0,,,3,45,231
826,https://openalex.org/A5040072751,1.6516773343862536,,,3.066666666666667,,2005,2025.0,,,15,96,3362
827,https://openalex.org/A5040133867,1.3896312736919565,,,11.071428571428571,,1973,2025.0,,,14,267,22915
828,https://openalex.org/A5040155113,1.5419813069462938,,,1.5,,2004,2007.0,,,2,7,210
829,https://openalex.org/A5040167287,1.422422168076546,,,1.6,,2021,2025.0,,,5,22,160
830,https://openalex.org/A5040175704,1.3771259815457042,,,2.2023809523809526,,1994,2025.0,,,84,443,7441
831,https://openalex.org/A5040178272,4.602820788088144,,,7.0,,2018,2025.0,,,1,3,8
832,https://openalex.org/A5040408827,0.1122862784625716,,,6.0,,2020,2026.0,,,1,7,39
833,https://openalex.org/A5040560654,3.153835041813961,,,3.2857142857142856,,2008,2025.0,,,7,48,551
834,https://openalex.org/A5040561460,1.584695529253343,,,2.212121212121212,,2010,2025.0,,,33,88,1801
835,https://openalex.org/A5040570752,1.1145264957750722,,,1.6521739130434783,,2005,2025.0,,,23,118,5503
836,https://openalex.org/A5040590772,3.725686082189615,1932.0,2020.0,1.25,88.0,1966,1973.0,34.0,47.0,4,15,377
837,https://openalex.org/A5040635912,2.9916983087055713,,,2.4,,1992,2015.0,,,10,29,1254
838,https://openalex.org/A5040658026,3.566298247828745,,,4.4,,1987,2012.0,,,5,17,319
839,https://openalex.org/A5040721530,1.9521350030327442,,,2.064516129032258,,2004,2026.0,,,31,109,2308
840,https://openalex.org/A5040761076,1.2636002123572738,,,5.7368421052631575,,1996,2026.0,,,19,159,4466
841,https://openalex.org/A5040778663,4.602820788088144,,,0.0,,1994,1994.0,,,1,1,1
842,https://openalex.org/A5040830922,0.8725353439584254,,,0.0,,1966,1966.0,,,1,1,3
843,https://openalex.org/A5040920930,3.7344713581306452,1982.0,,1.0,,2008,2017.0,26.0,,5,15,1197
844,https://openalex.org/A5040928060,1.1401614369417616,,,4.285714285714286,,2000,2025.0,,,7,56,7540
845,https://openalex.org/A5041323120,0.1122862784625716,,,2.0,,1958,1960.0,,,1,23,251
846,https://openalex.org/A5041333775,0.8725353439584254,,,0.0,,1988,1988.0,,,1,1,4
847,https://openalex.org/A5041347084,2.5119934028755235,,,2.0,,2021,2023.0,,,2,3,70
848,https://openalex.org/A5041360701,2.40110894493753,,,1.2307692307692308,,2003,2020.0,,,13,20,179
849,https://openalex.org/A5041378159,2.7563913333877013,,,2.2222222222222223,,1988,2023.0,,,9,24,380
850,https://openalex.org/A5041386465,6.347980990579958,,,9.0,,1982,2012.0,,,6,137,2999
851,https://openalex.org/A5041544129,1.1269597888950436,1967.0,,0.0,,2006,2008.0,39.0,,3,3,98
852,https://openalex.org/A5041718797,1.610805480558996,,,0.8571428571428571,,2009,2025.0,,,7,10,687
853,https://openalex.org/A5041773055,1.3762631687651963,,,3.1020408163265305,,1969,2025.0,,,49,806,23702
854,https://openalex.org/A5041783619,0.759335322648805,,,2.0,,1977,1984.0,,,2,3,3
855,https://openalex.org/A5041787314,1.669582127195301,1945.0,,3.3333333333333335,,1974,2025.0,29.0,,63,382,24211
856,https://openalex.org/A5041825979,0.8725353439584254,,,0.0,,2009,2022.0,,,2,2,125
857,https://openalex.org/A5041865320,1.9463243043535579,,,0.13333333333333333,,2005,2008.0,,,15,6,308
858,https://openalex.org/A5041884518,4.602820788088144,1978.0,,0.0,,1998,1998.0,20.0,,1,4,85
859,https://openalex.org/A5041912334,1.3900282747405481,,,2.0980392156862746,,1992,2025.0,,,102,451,25034
860,https://openalex.org/A5041931751,0.1122862784625716,,,1.0,,2007,2008.0,,,1,6,277
861,https://openalex.org/A5041936322,4.602820788088144,1956.0,2010.0,5.25,54.0,2000,2010.0,44.0,0.0,4,63,1175
862,https://openalex.org/A5041939190,2.378313818262067,,,0.0,,2000,2000.0,,,2,1,53
863,https://openalex.org/A5042011371,4.602820788088144,,,9.5,,1983,2016.0,,,2,55,198
864,https://openalex.org/A5042051448,1.1768643253954545,,,4.125,,1987,2025.0,,,40,293,9257
865,https://openalex.org/A5042136097,1.216739294079477,,,3.723404255319149,,1984,2025.0,,,47,404,56926
866,https://openalex.org/A5042183595,1.8480387303198538,1940.0,,2.875,,2003,2025.0,63.0,,8,63,17294
867,https://openalex.org/A5042231087,3.3285323355659173,,,3.2857142857142856,,2006,2021.0,,,7,43,22706
868,https://openalex.org/A5042314072,2.354026330276278,,,3.0625,,2006,2025.0,,,16,99,1364
869,https://openalex.org/A5042327256,1.826117151261386,,,2.5,,1963,2021.0,,,6,17,948
870,https://openalex.org/A5042339914,1.8264582720349318,,,3.13953488372093,,1947,2025.0,,,43,234,11661
871,https://openalex.org/A5042428836,0.1122862784625716,1945.0,,0.0,,1967,1967.0,22.0,,1,1,0
872,https://openalex.org/A5042581297,3.9547328293820914,,,3.6923076923076925,,1993,2022.0,,,13,127,5488
873,https://openalex.org/A5042596874,2.2902159274991987,,,2.7058823529411766,,1981,2025.0,,,34,286,7692
874,https://openalex.org/A5042643881,1.4505721158949094,1977.0,,1.5555555555555556,,2006,2025.0,29.0,,18,131,1169
875,https://openalex.org/A5042721881,3.030067760059035,1945.0,,4.8,,1976,2025.0,31.0,,15,196,6541
876,https://openalex.org/A5042891970,4.602820788088144,,,0.0,,1993,2016.0,,,4,3,8
877,https://openalex.org/A5042926381,2.0657818636917558,,,1.5,,1998,2022.0,,,10,21,981
878,https://openalex.org/A5042958782,1.4283763801778104,,,1.7,,2012,2025.0,,,10,12,235
879,https://openalex.org/A5043067545,1.181613036592021,1944.0,,5.846153846153846,,1972,2025.0,28.0,,13,199,13003
880,https://openalex.org/A5043335996,1.2749707355882018,1984.0,,2.185185185185185,,2005,2025.0,21.0,,27,223,4247
881,https://openalex.org/A5043435343,1.7297251323864093,,,3.3157894736842106,,1995,2025.0,,,38,291,14471
882,https://openalex.org/A5043435724,2.4650607172198824,,,1.25,,2014,2022.0,,,4,20,184
883,https://openalex.org/A5043547144,2.3065351116907613,,,0.0,,1996,1996.0,,,2,1,6
884,https://openalex.org/A5043623525,2.3148369832560096,1942.0,,1.7272727272727273,,1984,2021.0,42.0,,11,54,7
885,https://openalex.org/A5043658281,1.7170287667269595,,,2.5172413793103448,,1960,2025.0,,,29,176,11559
886,https://openalex.org/A5043659454,0.8725353439584254,1874.0,1897.0,2.0,23.0,2018,1897.0,144.0,0.0,1,6,181
887,https://openalex.org/A5043671103,1.5722403147680568,,,3.3956043956043955,,1982,2026.0,,,91,624,37896
888,https://openalex.org/A5043695651,1.1687146895383826,,,1.9285714285714286,,1995,2025.0,,,14,41,1806
889,https://openalex.org/A5043724370,0.1122862784625716,,,0.0,,2013,2013.0,,,1,4,21
890,https://openalex.org/A5043733941,2.802280296585162,,,4.8,,1973,2019.0,,,10,90,7035
891,https://openalex.org/A5043781310,4.409411051155107,,,0.0,,1990,1990.0,,,2,2,0
