Processing institution: I63966007
[1955-1964] Total so far: 400, Requests made: 7, avg 0.77 req/sec
[2015-2024] Total so far: 200, Requests made: 10, avg 0.72 req/sec
[1975-1984] Total so far: 400, Requests made: 11, avg 0.67 req/sec
[1985-1994] Total so far: 400, Requests made: 12, avg 0.62 req/sec
[2025-2025] Total so far: 200, Requests made: 12, avg 0.62 req/sec
[2005-2014] Total so far: 200, Requests made: 12, avg 0.62 req/sec
[1955-1964] Total so far: 600, Requests made: 16, avg 0.68 req/sec
[1965-1974] Total so far: 600, Requests made: 16, avg 0.68 req/sec
[1995-2004] Total so far: 400, Requests made: 16, avg 0.68 req/sec
[1975-1984] Total so far: 600, Requests made: 16, avg 0.68 req/sec
[1955-1964] Total so far: 800, Requests made: 19, avg 0.68 req/sec
[2015-2024] Total so far: 400, Requests made: 19, avg 0.68 req/sec
[1985-1994] Total so far: 600, Requests made: 19, avg 0.68 req/sec
[2005-2014] Total so far: 400, Requests made: 20, avg 0.68 req/sec
[2025-2025] Total so far: 400, Requests made: 23, avg 0.69 req/sec
[1965-1974] Total so far: 800, Requests made: 23, avg 0.69 req/sec
[1975-1984] Total so far: 800, Requests made: 23, avg 0.69 req/sec
[1955-1964] Total so far: 1000, Requests made: 25, avg 0.70 req/sec
[1995-2004] Total so far: 600, Requests made: 25, avg 0.70 req/sec
[1985-1994] Total so far: 800, Requests made: 26, avg 0.71 req/sec
[2005-2014] Total so far: 600, Requests made: 29, avg 0.70 req/sec
[2015-2024] Total so far: 600, Requests made: 29, avg 0.70 req/sec
[1965-1974] Total so far: 1000, Requests made: 29, avg 0.70 req/sec
[2025-2025] Total so far: 600, Requests made: 31, avg 0.70 req/sec
[1975-1984] Total so far: 1000, Requests made: 32, avg 0.71 req/sec
[1955-1964] Total so far: 1200, Requests made: 32, avg 0.71 req/sec
[1985-1994] Total so far: 1000, Requests made: 34, avg 0.72 req/sec
[1995-2004] Total so far: 800, Requests made: 34, avg 0.72 req/sec
[1965-1974] Total so far: 1200, Requests made: 35, avg 0.73 req/sec
[2005-2014] Total so far: 800, Requests made: 37, avg 0.73 req/sec
[1975-1984] Total so far: 1200, Requests made: 37, avg 0.73 req/sec
[1955-1964] Total so far: 1400, Requests made: 39, avg 0.73 req/sec
[2025-2025] Total so far: 800, Requests made: 39, avg 0.73 req/sec
[1985-1994] Total so far: 1200, Requests made: 43, avg 0.71 req/sec
[2015-2024] Total so far: 800, Requests made: 43, avg 0.71 req/sec
[1995-2004] Total so far: 1000, Requests made: 43, avg 0.71 req/sec
[1965-1974] Total so far: 1400, Requests made: 43, avg 0.71 req/sec
[2005-2014] Total so far: 1000, Requests made: 44, avg 0.72 req/sec
[1975-1984] Total so far: 1400, Requests made: 46, avg 0.73 req/sec
[1955-1964] Total so far: 1600, Requests made: 46, avg 0.73 req/sec
[1985-1994] Total so far: 1400, Requests made: 47, avg 0.73 req/sec
[2025-2025] Total so far: 1000, Requests made: 48, avg 0.73 req/sec
[1965-1974] Total so far: 1600, Requests made: 50, avg 0.74 req/sec
[1995-2004] Total so far: 1200, Requests made: 50, avg 0.74 req/sec
[2015-2024] Total so far: 1000, Requests made: 54, avg 0.72 req/sec
[1975-1984] Total so far: 1600, Requests made: 54, avg 0.72 req/sec
[1955-1964] Total so far: 1800, Requests made: 55, avg 0.72 req/sec
[2005-2014] Total so far: 1200, Requests made: 55, avg 0.72 req/sec
[1985-1994] Total so far: 1600, Requests made: 55, avg 0.72 req/sec
[1965-1974] Total so far: 1800, Requests made: 58, avg 0.72 req/sec
[1995-2004] Total so far: 1400, Requests made: 59, avg 0.72 req/sec
[1975-1984] Total so far: 1800, Requests made: 59, avg 0.72 req/sec
[2025-2025] Total so far: 1200, Requests made: 59, avg 0.72 req/sec
[2015-2024] Total so far: 1200, Requests made: 61, avg 0.72 req/sec
[1955-1964] Total so far: 2000, Requests made: 61, avg 0.72 req/sec
[1965-1974] Total so far: 2000, Requests made: 63, avg 0.73 req/sec
[1985-1994] Total so far: 1800, Requests made: 64, avg 0.72 req/sec
[2005-2014] Total so far: 1400, Requests made: 66, avg 0.73 req/sec
[1975-1984] Total so far: 2000, Requests made: 66, avg 0.73 req/sec
[1995-2004] Total so far: 1600, Requests made: 66, avg 0.73 req/sec
[2025-2025] Total so far: 1400, Requests made: 67, avg 0.73 req/sec
[1965-1974] Total so far: 2200, Requests made: 70, avg 0.73 req/sec
[1955-1964] Total so far: 2200, Requests made: 70, avg 0.73 req/sec
[1985-1994] Total so far: 2000, Requests made: 70, avg 0.73 req/sec
[2015-2024] Total so far: 1400, Requests made: 72, avg 0.73 req/sec
[2005-2014] Total so far: 1600, Requests made: 72, avg 0.73 req/sec
[1975-1984] Total so far: 2200, Requests made: 74, avg 0.73 req/sec
[2025-2025] Total so far: 1600, Requests made: 75, avg 0.73 req/sec
[1965-1974] Total so far: 2400, Requests made: 77, avg 0.73 req/sec
[1955-1964] Total so far: 2400, Requests made: 77, avg 0.73 req/sec
[1995-2004] Total so far: 1800, Requests made: 77, avg 0.73 req/sec
[1985-1994] Total so far: 2200, Requests made: 78, avg 0.73 req/sec
[1975-1984] Total so far: 2400, Requests made: 79, avg 0.74 req/sec
[2005-2014] Total so far: 1800, Requests made: 84, avg 0.72 req/sec
[1965-1974] Total so far: 2600, Requests made: 84, avg 0.72 req/sec
[1955-1964] Total so far: 2600, Requests made: 84, avg 0.72 req/sec
[2025-2025] Total so far: 1800, Requests made: 84, avg 0.72 req/sec
[2015-2024] Total so far: 1600, Requests made: 84, avg 0.72 req/sec
[1975-1984] Total so far: 2600, Requests made: 86, avg 0.73 req/sec
[1965-1974] Total so far: 2800, Requests made: 88, avg 0.73 req/sec
[1985-1994] Total so far: 2400, Requests made: 88, avg 0.73 req/sec
[1995-2004] Total so far: 2000, Requests made: 88, avg 0.73 req/sec
[2005-2014] Total so far: 2000, Requests made: 89, avg 0.73 req/sec
[1955-1964] Total so far: 2800, Requests made: 90, avg 0.73 req/sec
[1975-1984] Total so far: 2800, Requests made: 91, avg 0.74 req/sec
[1965-1974] Total so far: 3000, Requests made: 92, avg 0.74 req/sec
[1985-1994] Total so far: 2600, Requests made: 94, avg 0.74 req/sec
[2015-2024] Total so far: 1800, Requests made: 95, avg 0.74 req/sec
[1995-2004] Total so far: 2200, Requests made: 95, avg 0.74 req/sec
[1955-1964] Total so far: 3000, Requests made: 98, avg 0.73 req/sec
[2025-2025] Total so far: 2000, Requests made: 99, avg 0.73 req/sec
[2005-2014] Total so far: 2200, Requests made: 99, avg 0.73 req/sec
[1975-1984] Total so far: 3000, Requests made: 100, avg 0.74 req/sec
[1965-1974] Total so far: 3200, Requests made: 100, avg 0.74 req/sec
[1985-1994] Total so far: 2800, Requests made: 102, avg 0.73 req/sec
[1995-2004] Total so far: 2400, Requests made: 104, avg 0.73 req/sec
[1955-1964] Total so far: 3200, Requests made: 104, avg 0.73 req/sec
[2025-2025] Total so far: 2200, Requests made: 104, avg 0.73 req/sec
[2015-2024] Total so far: 2000, Requests made: 109, avg 0.72 req/sec
[1965-1974] Total so far: 3400, Requests made: 109, avg 0.72 req/sec
[1975-1984] Total so far: 3200, Requests made: 109, avg 0.72 req/sec
[2005-2014] Total so far: 2400, Requests made: 109, avg 0.72 req/sec
[1985-1994] Total so far: 3000, Requests made: 109, avg 0.72 req/sec
[1955-1964] Total so far: 3400, Requests made: 110, avg 0.73 req/sec
[1965-1974] Total so far: 3600, Requests made: 112, avg 0.73 req/sec
[1995-2004] Total so far: 2600, Requests made: 113, avg 0.73 req/sec
[2025-2025] Total so far: 2400, Requests made: 113, avg 0.73 req/sec
[2015-2024] Total so far: 2200, Requests made: 115, avg 0.73 req/sec
[1975-1984] Total so far: 3400, Requests made: 115, avg 0.73 req/sec
[1985-1994] Total so far: 3200, Requests made: 117, avg 0.73 req/sec
[1955-1964] Total so far: 3600, Requests made: 117, avg 0.73 req/sec
[2005-2014] Total so far: 2600, Requests made: 119, avg 0.73 req/sec
[1965-1974] Total so far: 3800, Requests made: 119, avg 0.73 req/sec
[2025-2025] Total so far: 2600, Requests made: 122, avg 0.73 req/sec
[1995-2004] Total so far: 2800, Requests made: 122, avg 0.73 req/sec
[1975-1984] Total so far: 3600, Requests made: 124, avg 0.73 req/sec
[1985-1994] Total so far: 3400, Requests made: 124, avg 0.73 req/sec
[2015-2024] Total so far: 2400, Requests made: 124, avg 0.73 req/sec
[1955-1964] Total so far: 3800, Requests made: 125, avg 0.74 req/sec
[1965-1974] Total so far: 4000, Requests made: 127, avg 0.74 req/sec
[2005-2014] Total so far: 2800, Requests made: 127, avg 0.74 req/sec
[1995-2004] Total so far: 3000, Requests made: 128, avg 0.74 req/sec
[1975-1984] Total so far: 3800, Requests made: 130, avg 0.74 req/sec
[1985-1994] Total so far: 3600, Requests made: 132, avg 0.73 req/sec
[2025-2025] Total so far: 2800, Requests made: 132, avg 0.73 req/sec
[1955-1964] Total so far: 4000, Requests made: 132, avg 0.73 req/sec
[2015-2024] Total so far: 2600, Requests made: 133, avg 0.73 req/sec
[1965-1974] Total so far: 4200, Requests made: 135, avg 0.73 req/sec
[1975-1984] Total so far: 4000, Requests made: 136, avg 0.73 req/sec
[2005-2014] Total so far: 3000, Requests made: 137, avg 0.73 req/sec
[1995-2004] Total so far: 3200, Requests made: 138, avg 0.73 req/sec
[1985-1994] Total so far: 3800, Requests made: 138, avg 0.73 req/sec
[1955-1964] Total so far: 4200, Requests made: 140, avg 0.73 req/sec
[2025-2025] Total so far: 3000, Requests made: 140, avg 0.73 req/sec
[1965-1974] Total so far: 4400, Requests made: 142, avg 0.73 req/sec
[1975-1984] Total so far: 4200, Requests made: 142, avg 0.73 req/sec
[1995-2004] Total so far: 3400, Requests made: 144, avg 0.73 req/sec
[2005-2014] Total so far: 3200, Requests made: 145, avg 0.74 req/sec
[1955-1964] Total so far: 4400, Requests made: 145, avg 0.74 req/sec
[2015-2024] Total so far: 2800, Requests made: 146, avg 0.73 req/sec
[1985-1994] Total so far: 4000, Requests made: 148, avg 0.73 req/sec
[1965-1974] Total so far: 4600, Requests made: 150, avg 0.73 req/sec
[2025-2025] Total so far: 3200, Requests made: 150, avg 0.73 req/sec
[1975-1984] Total so far: 4400, Requests made: 150, avg 0.73 req/sec
[1995-2004] Total so far: 3600, Requests made: 152, avg 0.73 req/sec
[1955-1964] Total so far: 4600, Requests made: 152, avg 0.73 req/sec
[1985-1994] Total so far: 4200, Requests made: 154, avg 0.74 req/sec
[1965-1974] Total so far: 4800, Requests made: 155, avg 0.74 req/sec
[2015-2024] Total so far: 3000, Requests made: 156, avg 0.73 req/sec
[2005-2014] Total so far: 3400, Requests made: 157, avg 0.73 req/sec
[2025-2025] Total so far: 3400, Requests made: 157, avg 0.73 req/sec
[1975-1984] Total so far: 4600, Requests made: 158, avg 0.74 req/sec
[1955-1964] Total so far: 4800, Requests made: 161, avg 0.74 req/sec
[1995-2004] Total so far: 3800, Requests made: 161, avg 0.74 req/sec
[1965-1974] Total so far: 5000, Requests made: 161, avg 0.74 req/sec
[1985-1994] Total so far: 4400, Requests made: 162, avg 0.74 req/sec
[2005-2014] Total so far: 3600, Requests made: 165, avg 0.74 req/sec
[1955-1964] Total so far: 5000, Requests made: 165, avg 0.74 req/sec
[2025-2025] Total so far: 3600, Requests made: 167, avg 0.73 req/sec
[1975-1984] Total so far: 4800, Requests made: 167, avg 0.73 req/sec
[2015-2024] Total so far: 3200, Requests made: 167, avg 0.73 req/sec
[1965-1974] Total so far: 5200, Requests made: 168, avg 0.73 req/sec
[1985-1994] Total so far: 4600, Requests made: 171, avg 0.74 req/sec
[1955-1964] Total so far: 5200, Requests made: 171, avg 0.74 req/sec
[1995-2004] Total so far: 4000, Requests made: 171, avg 0.74 req/sec
[2025-2025] Total so far: 3800, Requests made: 173, avg 0.74 req/sec
[1965-1974] Total so far: 5400, Requests made: 173, avg 0.74 req/sec
[2015-2024] Total so far: 3400, Requests made: 176, avg 0.73 req/sec
[1975-1984] Total so far: 5000, Requests made: 177, avg 0.73 req/sec
[2005-2014] Total so far: 3800, Requests made: 178, avg 0.73 req/sec
[1955-1964] Total so far: 5400, Requests made: 178, avg 0.73 req/sec
[1985-1994] Total so far: 4800, Requests made: 178, avg 0.73 req/sec
[1975-1984] Total so far: 5200, Requests made: 181, avg 0.74 req/sec
[1965-1974] Total so far: 5600, Requests made: 181, avg 0.74 req/sec
[1995-2004] Total so far: 4200, Requests made: 181, avg 0.74 req/sec
[2025-2025] Total so far: 4000, Requests made: 183, avg 0.73 req/sec
[2015-2024] Total so far: 3600, Requests made: 183, avg 0.73 req/sec
[1955-1964] Total so far: 5600, Requests made: 185, avg 0.74 req/sec
[1985-1994] Total so far: 5000, Requests made: 186, avg 0.74 req/sec
[2005-2014] Total so far: 4000, Requests made: 186, avg 0.74 req/sec
[1965-1974] Total so far: 5800, Requests made: 187, avg 0.74 req/sec
[1975-1984] Total so far: 5400, Requests made: 188, avg 0.74 req/sec
[1995-2004] Total so far: 4400, Requests made: 189, avg 0.74 req/sec
[2025-2025] Total so far: 4200, Requests made: 190, avg 0.74 req/sec
[1985-1994] Total so far: 5200, Requests made: 191, avg 0.74 req/sec
[1965-1974] Total so far: 6000, Requests made: 193, avg 0.74 req/sec
[2005-2014] Total so far: 4200, Requests made: 193, avg 0.74 req/sec
[1975-1984] Total so far: 5600, Requests made: 196, avg 0.74 req/sec
[2015-2024] Total so far: 3800, Requests made: 196, avg 0.74 req/sec
[1955-1964] Total so far: 5800, Requests made: 196, avg 0.74 req/sec
[1995-2004] Total so far: 4600, Requests made: 197, avg 0.74 req/sec
[2025-2025] Total so far: 4400, Requests made: 200, avg 0.74 req/sec
[1965-1974] Total so far: 6200, Requests made: 200, avg 0.74 req/sec
[1985-1994] Total so far: 5400, Requests made: 200, avg 0.74 req/sec
[2005-2014] Total so far: 4400, Requests made: 203, avg 0.74 req/sec
[1975-1984] Total so far: 5800, Requests made: 203, avg 0.74 req/sec
[1955-1964] Total so far: 6000, Requests made: 203, avg 0.74 req/sec
[1995-2004] Total so far: 4800, Requests made: 204, avg 0.74 req/sec
[2015-2024] Total so far: 4000, Requests made: 207, avg 0.75 req/sec
[1965-1974] Total so far: 6400, Requests made: 207, avg 0.75 req/sec
[1985-1994] Total so far: 5600, Requests made: 208, avg 0.75 req/sec
[2025-2025] Total so far: 4600, Requests made: 208, avg 0.75 req/sec
[1955-1964] Total so far: 6200, Requests made: 209, avg 0.75 req/sec
[1975-1984] Total so far: 6000, Requests made: 211, avg 0.74 req/sec
[2005-2014] Total so far: 4600, Requests made: 214, avg 0.74 req/sec
[1995-2004] Total so far: 5000, Requests made: 214, avg 0.74 req/sec
[1965-1974] Total so far: 6600, Requests made: 214, avg 0.74 req/sec
[2015-2024] Total so far: 4200, Requests made: 214, avg 0.74 req/sec
[1955-1964] Total so far: 6400, Requests made: 217, avg 0.74 req/sec
[1975-1984] Total so far: 6200, Requests made: 217, avg 0.74 req/sec
[1985-1994] Total so far: 5800, Requests made: 217, avg 0.74 req/sec
[2025-2025] Total so far: 4800, Requests made: 218, avg 0.74 req/sec
[2005-2014] Total so far: 4800, Requests made: 219, avg 0.74 req/sec
[1965-1974] Total so far: 6800, Requests made: 222, avg 0.74 req/sec
[1995-2004] Total so far: 5200, Requests made: 222, avg 0.74 req/sec
[1955-1964] Total so far: 6597, Requests made: 222, avg 0.74 req/sec
[1975-1984] Total so far: 6400, Requests made: 224, avg 0.74 req/sec
[2015-2024] Total so far: 4400, Requests made: 224, avg 0.74 req/sec
[1985-1994] Total so far: 6000, Requests made: 225, avg 0.74 req/sec
[1965-1974] Total so far: 7000, Requests made: 229, avg 0.75 req/sec
[1955-1964] Total so far: 6597, Requests made: 229, avg 0.75 req/sec
[2005-2014] Total so far: 5000, Requests made: 229, avg 0.75 req/sec
[2025-2025] Total so far: 5000, Requests made: 230, avg 0.75 req/sec
[1995-2004] Total so far: 5400, Requests made: 230, avg 0.75 req/sec
[1975-1984] Total so far: 6600, Requests made: 233, avg 0.75 req/sec
[1985-1994] Total so far: 6200, Requests made: 233, avg 0.75 req/sec
[1965-1974] Total so far: 7200, Requests made: 233, avg 0.75 req/sec
[2015-2024] Total so far: 4600, Requests made: 234, avg 0.75 req/sec
[2025-2025] Total so far: 5200, Requests made: 236, avg 0.75 req/sec
[2005-2014] Total so far: 5200, Requests made: 237, avg 0.75 req/sec
[1985-1994] Total so far: 6400, Requests made: 238, avg 0.75 req/sec
[1975-1984] Total so far: 6800, Requests made: 238, avg 0.75 req/sec
[1965-1974] Total so far: 7400, Requests made: 239, avg 0.75 req/sec
[2025-2025] Total so far: 5400, Requests made: 241, avg 0.75 req/sec
[1995-2004] Total so far: 5600, Requests made: 242, avg 0.74 req/sec
[2015-2024] Total so far: 4800, Requests made: 243, avg 0.74 req/sec
[2005-2014] Total so far: 5400, Requests made: 243, avg 0.74 req/sec
[1985-1994] Total so far: 6600, Requests made: 244, avg 0.74 req/sec
[1975-1984] Total so far: 7000, Requests made: 246, avg 0.75 req/sec
[1965-1974] Total so far: 7600, Requests made: 246, avg 0.75 req/sec
[2025-2025] Total so far: 5600, Requests made: 247, avg 0.75 req/sec
[1995-2004] Total so far: 5800, Requests made: 248, avg 0.75 req/sec
[2015-2024] Total so far: 5000, Requests made: 251, avg 0.75 req/sec
[1985-1994] Total so far: 6800, Requests made: 251, avg 0.75 req/sec
[1975-1984] Total so far: 7200, Requests made: 251, avg 0.75 req/sec
[2005-2014] Total so far: 5600, Requests made: 252, avg 0.75 req/sec
[1965-1974] Total so far: 7800, Requests made: 253, avg 0.75 req/sec
[2025-2025] Total so far: 5800, Requests made: 254, avg 0.75 req/sec
[1995-2004] Total so far: 6000, Requests made: 255, avg 0.75 req/sec
[1975-1984] Total so far: 7400, Requests made: 257, avg 0.75 req/sec
[1985-1994] Total so far: 7000, Requests made: 258, avg 0.75 req/sec
[2015-2024] Total so far: 5200, Requests made: 258, avg 0.75 req/sec
[1965-1974] Total so far: 8000, Requests made: 259, avg 0.75 req/sec
[2025-2025] Total so far: 6000, Requests made: 262, avg 0.75 req/sec
[1995-2004] Total so far: 6200, Requests made: 262, avg 0.75 req/sec
[1975-1984] Total so far: 7600, Requests made: 262, avg 0.75 req/sec
[1985-1994] Total so far: 7200, Requests made: 263, avg 0.75 req/sec
[1965-1974] Total so far: 8200, Requests made: 265, avg 0.75 req/sec
[2025-2025] Total so far: 6200, Requests made: 268, avg 0.73 req/sec
[1995-2004] Total so far: 6400, Requests made: 268, avg 0.73 req/sec
[2005-2014] Total so far: 5800, Requests made: 268, avg 0.73 req/sec
[2015-2024] Total so far: 5400, Requests made: 268, avg 0.73 req/sec
[1975-1984] Total so far: 7800, Requests made: 269, avg 0.73 req/sec
[1965-1974] Total so far: 8400, Requests made: 271, avg 0.74 req/sec
[1985-1994] Total so far: 7400, Requests made: 271, avg 0.74 req/sec
[1995-2004] Total so far: 6600, Requests made: 272, avg 0.74 req/sec
[2025-2025] Total so far: 6400, Requests made: 274, avg 0.74 req/sec
[1975-1984] Total so far: 8000, Requests made: 275, avg 0.74 req/sec
[2005-2014] Total so far: 6000, Requests made: 276, avg 0.74 req/sec
[1965-1974] Total so far: 8600, Requests made: 276, avg 0.74 req/sec
[1985-1994] Total so far: 7600, Requests made: 278, avg 0.74 req/sec
[2025-2025] Total so far: 6600, Requests made: 280, avg 0.74 req/sec
[1995-2004] Total so far: 6800, Requests made: 280, avg 0.74 req/sec
[1975-1984] Total so far: 8200, Requests made: 280, avg 0.74 req/sec
[1965-1974] Total so far: 8800, Requests made: 281, avg 0.74 req/sec
[2005-2014] Total so far: 6200, Requests made: 284, avg 0.74 req/sec
[1985-1994] Total so far: 7800, Requests made: 284, avg 0.74 req/sec
[2025-2025] Total so far: 6800, Requests made: 284, avg 0.74 req/sec
[1965-1974] Total so far: 9000, Requests made: 286, avg 0.74 req/sec
[1975-1984] Total so far: 8400, Requests made: 286, avg 0.74 req/sec
[1995-2004] Total so far: 7000, Requests made: 288, avg 0.74 req/sec
[2005-2014] Total so far: 6400, Requests made: 289, avg 0.73 req/sec
[2015-2024] Total so far: 5600, Requests made: 290, avg 0.73 req/sec
[1985-1994] Total so far: 8000, Requests made: 290, avg 0.73 req/sec
[1965-1974] Total so far: 9200, Requests made: 291, avg 0.73 req/sec
[1975-1984] Total so far: 8600, Requests made: 292, avg 0.73 req/sec
[1995-2004] Total so far: 7200, Requests made: 293, avg 0.73 req/sec
[2005-2014] Total so far: 6600, Requests made: 294, avg 0.73 req/sec
[2015-2024] Total so far: 5800, Requests made: 295, avg 0.73 req/sec
[1965-1974] Total so far: 9400, Requests made: 296, avg 0.73 req/sec
[2025-2025] Total so far: 7000, Requests made: 298, avg 0.73 req/sec
[1975-1984] Total so far: 8800, Requests made: 298, avg 0.73 req/sec
[1995-2004] Total so far: 7400, Requests made: 300, avg 0.73 req/sec
[1965-1974] Total so far: 9600, Requests made: 300, avg 0.73 req/sec
[2005-2014] Total so far: 6800, Requests made: 301, avg 0.73 req/sec
[1985-1994] Total so far: 8200, Requests made: 303, avg 0.72 req/sec
[2015-2024] Total so far: 6000, Requests made: 305, avg 0.72 req/sec
[2025-2025] Total so far: 7200, Requests made: 305, avg 0.72 req/sec
[1975-1984] Total so far: 9000, Requests made: 305, avg 0.72 req/sec
[1995-2004] Total so far: 7600, Requests made: 306, avg 0.72 req/sec
[1965-1974] Total so far: 9800, Requests made: 308, avg 0.73 req/sec
[1985-1994] Total so far: 8400, Requests made: 308, avg 0.73 req/sec
[2025-2025] Total so far: 7400, Requests made: 309, avg 0.73 req/sec
[1975-1984] Total so far: 9200, Requests made: 310, avg 0.73 req/sec
[2015-2024] Total so far: 6200, Requests made: 312, avg 0.72 req/sec
[2005-2014] Total so far: 7000, Requests made: 312, avg 0.72 req/sec
[1995-2004] Total so far: 7800, Requests made: 314, avg 0.72 req/sec
[1965-1974] Total so far: 10000, Requests made: 314, avg 0.72 req/sec
[1985-1994] Total so far: 8600, Requests made: 316, avg 0.72 req/sec
[1975-1984] Total so far: 9400, Requests made: 317, avg 0.73 req/sec
[2025-2025] Total so far: 7600, Requests made: 317, avg 0.73 req/sec
[2005-2014] Total so far: 7200, Requests made: 319, avg 0.73 req/sec
[1965-1974] Total so far: 10200, Requests made: 319, avg 0.73 req/sec
[1995-2004] Total so far: 8000, Requests made: 321, avg 0.73 req/sec
[1985-1994] Total so far: 8800, Requests made: 321, avg 0.73 req/sec
[2025-2025] Total so far: 7800, Requests made: 322, avg 0.73 req/sec
[2005-2014] Total so far: 7400, Requests made: 325, avg 0.72 req/sec
[1965-1974] Total so far: 10400, Requests made: 325, avg 0.72 req/sec
[2015-2024] Total so far: 6400, Requests made: 326, avg 0.72 req/sec
[1975-1984] Total so far: 9600, Requests made: 326, avg 0.72 req/sec
[1995-2004] Total so far: 8200, Requests made: 327, avg 0.72 req/sec
[2025-2025] Total so far: 8000, Requests made: 331, avg 0.72 req/sec
[1965-1974] Total so far: 10600, Requests made: 331, avg 0.72 req/sec
[1985-1994] Total so far: 9000, Requests made: 331, avg 0.72 req/sec
[2005-2014] Total so far: 7600, Requests made: 331, avg 0.72 req/sec
[1975-1984] Total so far: 9800, Requests made: 332, avg 0.73 req/sec
[2025-2025] Total so far: 8200, Requests made: 334, avg 0.72 req/sec
[2015-2024] Total so far: 6600, Requests made: 337, avg 0.71 req/sec
[1985-1994] Total so far: 9200, Requests made: 337, avg 0.71 req/sec
[1965-1974] Total so far: 10800, Requests made: 337, avg 0.71 req/sec
[1995-2004] Total so far: 8400, Requests made: 337, avg 0.71 req/sec
[1975-1984] Total so far: 10000, Requests made: 339, avg 0.71 req/sec
[2025-2025] Total so far: 8400, Requests made: 340, avg 0.71 req/sec
[1985-1994] Total so far: 9400, Requests made: 342, avg 0.71 req/sec
[2005-2014] Total so far: 7800, Requests made: 342, avg 0.71 req/sec
[2015-2024] Total so far: 6800, Requests made: 342, avg 0.71 req/sec
[1965-1974] Total so far: 11000, Requests made: 343, avg 0.71 req/sec
[1975-1984] Total so far: 10200, Requests made: 344, avg 0.71 req/sec
[2025-2025] Total so far: 8600, Requests made: 347, avg 0.71 req/sec
[1995-2004] Total so far: 8600, Requests made: 347, avg 0.71 req/sec
[1985-1994] Total so far: 9600, Requests made: 347, avg 0.71 req/sec
[2005-2014] Total so far: 8000, Requests made: 349, avg 0.71 req/sec
[1965-1974] Total so far: 11200, Requests made: 349, avg 0.71 req/sec
[1975-1984] Total so far: 10400, Requests made: 351, avg 0.71 req/sec
[2015-2024] Total so far: 7000, Requests made: 351, avg 0.71 req/sec
[2025-2025] Total so far: 8800, Requests made: 352, avg 0.71 req/sec
[1965-1974] Total so far: 11400, Requests made: 354, avg 0.72 req/sec
[1985-1994] Total so far: 9800, Requests made: 355, avg 0.72 req/sec
[1995-2004] Total so far: 8800, Requests made: 355, avg 0.72 req/sec
[1975-1984] Total so far: 10600, Requests made: 356, avg 0.72 req/sec
[2005-2014] Total so far: 8200, Requests made: 358, avg 0.72 req/sec
[1965-1974] Total so far: 11600, Requests made: 359, avg 0.72 req/sec
[2025-2025] Total so far: 9000, Requests made: 359, avg 0.72 req/sec
[1985-1994] Total so far: 10000, Requests made: 360, avg 0.72 req/sec
[1975-1984] Total so far: 10800, Requests made: 363, avg 0.72 req/sec
[1965-1974] Total so far: 11800, Requests made: 364, avg 0.72 req/sec
[1995-2004] Total so far: 9000, Requests made: 364, avg 0.72 req/sec
[2005-2014] Total so far: 8400, Requests made: 364, avg 0.72 req/sec
[2015-2024] Total so far: 7200, Requests made: 366, avg 0.72 req/sec
[1975-1984] Total so far: 11000, Requests made: 367, avg 0.72 req/sec
[2025-2025] Total so far: 9200, Requests made: 368, avg 0.72 req/sec
[1985-1994] Total so far: 10200, Requests made: 368, avg 0.72 req/sec
[1965-1974] Total so far: 12000, Requests made: 369, avg 0.72 req/sec
[1975-1984] Total so far: 11200, Requests made: 371, avg 0.72 req/sec
[1995-2004] Total so far: 9200, Requests made: 371, avg 0.72 req/sec
[2025-2025] Total so far: 9400, Requests made: 373, avg 0.72 req/sec
[2015-2024] Total so far: 7400, Requests made: 374, avg 0.72 req/sec
[1965-1974] Total so far: 12200, Requests made: 374, avg 0.72 req/sec
[1985-1994] Total so far: 10400, Requests made: 375, avg 0.72 req/sec
[1975-1984] Total so far: 11400, Requests made: 376, avg 0.72 req/sec
[2025-2025] Total so far: 9600, Requests made: 380, avg 0.72 req/sec
[1995-2004] Total so far: 9400, Requests made: 380, avg 0.72 req/sec
[2005-2014] Total so far: 8600, Requests made: 380, avg 0.72 req/sec
[1965-1974] Total so far: 12400, Requests made: 380, avg 0.72 req/sec
[2015-2024] Total so far: 7600, Requests made: 381, avg 0.72 req/sec
[1975-1984] Total so far: 11600, Requests made: 383, avg 0.72 req/sec
[1985-1994] Total so far: 10600, Requests made: 383, avg 0.72 req/sec
[1995-2004] Total so far: 9600, Requests made: 385, avg 0.72 req/sec
[2025-2025] Total so far: 9800, Requests made: 385, avg 0.72 req/sec
[1965-1974] Total so far: 12600, Requests made: 386, avg 0.72 req/sec
[2005-2014] Total so far: 8800, Requests made: 387, avg 0.72 req/sec
[1975-1984] Total so far: 11800, Requests made: 389, avg 0.72 req/sec
[2015-2024] Total so far: 7800, Requests made: 389, avg 0.72 req/sec
[1995-2004] Total so far: 9800, Requests made: 391, avg 0.72 req/sec
[1965-1974] Total so far: 12800, Requests made: 391, avg 0.72 req/sec
[2025-2025] Total so far: 10000, Requests made: 392, avg 0.72 req/sec
[2005-2014] Total so far: 9000, Requests made: 393, avg 0.72 req/sec
[1975-1984] Total so far: 12000, Requests made: 394, avg 0.73 req/sec
[1995-2004] Total so far: 10000, Requests made: 398, avg 0.72 req/sec
